Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature difference [K],Power [W],Type,Machine failure
301.3,310.6,1426,40.7,54,9.300000000000011,6077.746091585837,L,0
301.5,310.7,1466,43.6,56,9.199999999999989,6693.435419836365,L,0
301.5,310.8,1474,38.7,58,9.300000000000011,5973.612767094849,H,0
301.6,310.8,1290,65.3,63,9.199999999999989,8821.27801201478,M,0
301.7,310.9,1435,48.0,66,9.199999999999989,7213.096732642165,M,0
301.5,310.7,1416,53.2,69,9.199999999999989,7888.664816870115,M,0
301.5,310.7,1599,40.4,72,9.199999999999989,6764.854292827973,H,0
301.5,310.7,1466,47.3,77,9.199999999999989,7261.456315556423,L,0
301.5,310.7,1408,47.3,79,9.199999999999989,6974.168139361148,L,0
301.5,310.6,1490,48.1,81,9.100000000000023,7505.160129670897,L,0
301.5,310.6,1405,42.3,83,9.100000000000023,6223.65212639406,L,0
301.4,310.5,1647,33.3,85,9.100000000000023,5743.365441513252,L,0
301.4,310.6,1459,35.0,87,9.200000000000045,5347.514295185426,M,0
301.4,310.6,1648,30.7,90,9.200000000000045,5298.149402622018,L,0
301.4,310.7,1675,30.7,92,9.300000000000011,5384.951607640704,L,0
301.4,310.7,1605,34.2,94,9.300000000000011,5748.172078273245,L,0
301.4,310.7,1536,44.4,96,9.300000000000011,7141.7197475526045,H,0
301.4,310.7,1617,34.3,101,9.300000000000011,5808.082250177202,M,0
301.4,310.6,1347,53.3,104,9.200000000000045,7518.365290791486,L,0
301.3,310.5,1337,52.7,106,9.199999999999989,7378.543473755715,L,0
301.3,310.4,1695,30.9,108,9.099999999999966,5484.74953426974,L,0
301.3,310.4,1635,32.5,110,9.099999999999966,5564.545987670921,M,0
301.2,310.4,1470,44.0,113,9.199999999999989,6773.273761139593,L,0
301.2,310.4,1381,49.8,115,9.199999999999989,7201.975494648455,L,0
301.2,310.4,1382,41.6,117,9.199999999999989,6020.464385535383,M,0
301.2,310.4,1697,30.0,120,9.199999999999989,5331.282733141879,M,0
301.2,310.3,1451,39.7,123,9.100000000000023,6032.350077741466,L,0
301.3,310.3,1419,55.7,125,9.0,8276.871421074206,L,0
301.3,310.3,1313,55.6,127,9.0,7644.8353390494985,L,0
301.3,310.3,1560,36.3,129,9.0,5930.0702929160925,L,0
301.3,310.3,1555,41.2,131,9.0,6708.975831496124,L,0
301.4,310.4,1579,36.9,133,9.0,6101.507004022487,L,0
301.5,310.5,1435,44.6,135,9.0,6702.169047413346,L,0
301.6,310.6,1621,33.7,137,9.0,5720.599366750239,L,0
301.6,310.6,1555,40.4,139,9.0,6578.704456127266,H,0
301.5,310.5,1611,33.8,144,9.0,5702.17916182469,L,0
301.6,310.6,1834,23.5,146,9.0,4513.316725902217,L,0
301.5,310.5,1612,29.8,148,9.0,5030.485708536168,M,0
301.5,310.4,1629,34.1,151,8.899999999999977,5817.067205166469,L,0
301.4,310.4,1496,35.2,153,9.0,5514.458528797189,L,0
301.5,310.5,1593,32.9,155,9.0,5488.330949894832,L,0
301.5,310.5,1623,33.5,157,9.0,5693.665445733461,M,0
301.5,310.5,1380,48.7,160,9.0,7037.795862571856,L,0
301.6,310.6,1562,34.4,162,9.0,5626.885657893655,L,0
301.6,310.6,1391,49.4,164,9.0,7195.859860949469,L,0
301.5,310.5,1551,34.3,166,9.0,5571.017668537316,H,0
301.6,310.6,1821,26.2,171,9.0,4996.200460709991,H,0
301.6,310.7,1429,43.6,176,9.099999999999966,6524.5015108773305,L,0
301.6,310.7,2012,20.7,178,9.099999999999966,4361.410249125638,M,0
301.6,310.6,1924,23.6,181,9.0,4754.9470888653195,M,0
301.5,310.5,1412,44.1,184,9.0,6520.815375497119,M,0
301.5,310.5,1389,54.9,187,9.0,7985.5201183802865,L,0
301.5,310.5,1466,48.1,189,9.0,7384.271644360761,L,0
301.5,310.5,2297,15.8,191,9.0,3800.5521846557644,L,0
301.4,310.4,1471,37.5,193,9.0,5776.6034917882325,L,0
301.4,310.3,1492,41.4,195,8.900000000000034,6468.413610035241,L,0
301.3,310.3,1460,41.5,197,9.0,6344.969962700186,L,0
301.4,310.4,1559,39.4,199,9.0,6432.369070323053,L,0
301.4,310.5,1495,52.5,201,9.100000000000023,8219.191779954295,M,0
301.5,310.5,1535,39.0,204,9.0,6269.048140238431,L,0
301.5,310.6,1381,50.7,206,9.100000000000023,7332.131678286682,L,0
301.6,310.6,1599,36.1,208,9.0,6044.832672551729,M,0
301.6,310.6,1400,49.5,211,9.0,7257.079029792421,H,0
301.7,310.6,1624,34.5,216,8.900000000000034,5867.238439844297,L,0
301.6,310.6,1478,36.6,218,9.0,5664.794209246971,L,0
301.7,310.7,1605,33.3,220,9.0,5596.904392002895,L,0
301.6,310.6,1506,43.4,222,9.0,6844.5250825230105,L,0
301.6,310.6,1455,43.9,0,9.0,6688.921998390708,L,0
301.6,310.5,1602,32.3,2,8.899999999999977,5418.681840764747,H,0
301.5,310.4,1425,54.4,7,8.899999999999977,8117.875416876024,L,0
301.5,310.4,1918,21.8,9,8.899999999999977,4378.584288965262,L,0
301.4,310.3,1611,41.5,11,8.900000000000034,7001.196308157533,H,0
301.4,310.4,1610,38.6,16,9.0,6507.913901666376,H,0
301.5,310.4,2639,12.0,21,8.899999999999977,3316.265205129386,M,1
301.5,310.4,1329,46.6,24,8.899999999999977,6485.441042217698,L,0
301.5,310.4,1270,54.2,26,8.899999999999977,7208.27962390666,L,0
301.5,310.3,1415,41.6,28,8.800000000000011,6164.223665363653,L,0
301.6,310.4,1330,49.5,30,8.799999999999955,6894.2250783028,H,0
301.6,310.5,1786,27.1,35,8.899999999999977,5068.498979644605,H,0
301.6,310.5,1809,25.5,40,8.899999999999977,4830.669943792345,L,0
301.7,310.6,1303,59.7,42,8.900000000000034,8146.055502978726,L,0
301.8,310.7,1383,45.7,44,8.899999999999977,6618.613154803369,M,0
301.7,310.6,1447,56.9,47,8.900000000000034,8622.027733948602,L,0
301.8,310.7,1461,44.2,49,8.899999999999977,6762.403850558174,L,0
301.8,310.7,2092,18.6,51,8.899999999999977,4074.771335412105,L,0
301.8,310.7,1429,47.9,53,8.899999999999977,7167.972990161104,M,0
301.8,310.8,1736,26.5,56,9.0,4817.527614524827,L,0
301.8,310.7,1441,49.3,58,8.899999999999977,7439.427539382286,L,0
301.8,310.7,1523,43.3,60,8.899999999999977,6905.838499145571,L,0
301.8,310.8,1691,33.4,62,9.0,5914.508937305312,M,0
301.9,310.8,1557,35.3,65,8.900000000000034,5755.617652862252,M,0
301.8,310.7,1644,33.4,68,8.899999999999977,5750.1198657184705,L,0
301.8,310.6,1522,43.8,70,8.800000000000011,6980.99586739495,L,0
301.8,310.7,1547,41.7,72,8.899999999999977,6755.46093079374,L,0
301.8,310.7,1597,30.8,74,8.899999999999977,5150.913426923777,L,0
301.8,310.8,1619,31.0,76,9.0,5255.779789700605,M,0
301.9,310.8,1400,58.2,79,8.900000000000034,8532.565647149877,L,0
302.0,310.9,1663,31.5,81,8.899999999999977,5485.692012065818,L,0
301.9,310.8,1540,37.6,83,8.900000000000034,6063.69270044878,L,0
301.9,310.8,1455,42.7,85,8.900000000000034,6506.081305951782,H,0
301.9,310.8,1519,39.0,90,8.900000000000034,6203.703013043764,L,0
301.9,310.8,1427,47.7,92,8.900000000000034,7128.05381950949,L,0
301.9,310.8,1650,29.8,94,8.900000000000034,5149.070359233671,L,0
301.8,310.8,1508,38.8,96,9.0,6127.19475995334,M,0
301.9,310.9,1379,54.8,99,9.0,7913.588118588593,L,0
301.9,310.9,1542,36.7,101,9.0,5926.237549878714,L,0
301.9,310.9,1763,28.4,103,9.0,5243.234363037269,M,0
301.9,310.9,1590,34.3,106,9.0,5711.101284960883,H,0
301.9,311.0,1336,63.6,111,9.100000000000023,8897.995704615445,H,0
301.9,311.0,1638,35.4,116,9.100000000000023,6072.195944564495,M,0
301.9,311.0,1356,45.7,119,9.100000000000023,6489.39944896122,L,0
301.9,311.0,1384,47.4,121,9.100000000000023,6869.783487457872,M,0
301.9,310.9,1309,48.0,124,9.0,6579.751653678462,L,0
301.9,311.0,1642,33.1,126,9.100000000000023,5691.539634704532,L,0
301.9,311.0,1289,54.9,128,9.100000000000023,7410.608662773354,L,0
301.9,311.0,1353,43.8,130,9.100000000000023,6205.839296048205,L,0
301.9,311.0,1871,26.0,132,9.100000000000023,5094.197207550968,H,0
301.9,311.0,1291,63.6,137,9.100000000000023,8598.287765462977,H,0
301.8,310.9,1346,44.6,142,9.099999999999966,6286.494451441367,M,0
301.7,310.8,1493,47.6,145,9.100000000000023,7442.097893137838,L,0
301.7,310.8,1524,41.3,147,9.100000000000023,6591.1870509375285,M,0
301.6,310.8,1726,26.7,150,9.199999999999989,4825.926138885425,L,0
301.6,310.8,1435,47.2,152,9.199999999999989,7092.878453764796,H,0
301.7,310.8,1502,34.4,157,9.100000000000023,5410.7440833266755,M,0
301.7,310.9,1608,33.0,160,9.199999999999989,5556.849085669626,L,0
301.8,311.0,1771,27.2,162,9.199999999999989,5044.476267820155,L,0
301.7,311.0,1474,42.6,164,9.300000000000011,6575.604751375725,L,0
301.8,311.0,1322,53.0,166,9.199999999999989,7337.294362214082,L,0
301.8,311.0,1393,49.5,168,9.199999999999989,7220.793634643461,M,0
301.9,311.1,1417,52.5,171,9.200000000000045,7790.36438273929,M,0
301.9,311.0,1430,49.8,174,9.100000000000023,7457.512641091452,H,0
301.9,311.1,1605,40.0,179,9.200000000000045,6723.008278682157,M,0
302.0,311.1,1402,47.8,182,9.100000000000023,7017.857221197071,L,0
302.0,311.0,1550,35.2,184,9.0,5713.509839328638,L,0
301.9,311.0,1376,44.9,186,9.100000000000023,6469.837798704867,L,0
301.9,310.9,1569,32.5,188,9.0,5339.922112939251,M,0
301.9,311.0,1669,32.2,191,9.100000000000023,5627.828135689732,L,0
301.9,311.0,1541,38.9,193,9.100000000000023,6277.415248672492,L,0
301.8,311.0,1651,32.5,195,9.199999999999989,5619.000260333144,L,0
301.8,310.9,1521,39.3,197,9.099999999999966,6259.654778204197,L,0
301.8,310.8,1365,48.2,199,9.0,6889.826848587775,M,0
301.8,310.9,1609,31.7,202,9.099999999999966,5341.262525804782,L,0
301.8,310.8,1470,37.6,204,9.0,5788.070304973835,H,0
301.9,310.9,1573,38.9,209,9.0,6407.770399845445,M,0
302.0,310.9,1378,53.1,212,8.899999999999977,7662.53297766472,L,1
301.9,310.9,1567,39.0,214,9.0,6399.738394627768,L,1
301.9,310.9,1441,43.7,0,9.0,6594.38100346868,M,0
301.9,310.9,1641,33.2,3,9.0,5705.257922625208,M,0
301.9,310.9,1486,40.3,6,9.0,6271.22631114492,L,0
302.0,311.0,1563,36.2,8,9.0,5925.1065765234225,L,0
302.0,311.1,1769,26.0,10,9.100000000000023,4816.480416973631,M,0
301.9,311.0,1672,29.9,13,9.100000000000023,5235.233773746128,H,0
302.0,311.0,1632,34.2,18,9.0,5844.870300150738,L,0
302.0,311.0,1980,21.5,20,9.0,4457.919975443917,M,0
302.0,311.1,1635,36.0,23,9.100000000000023,6163.804786343174,L,0
302.0,311.0,1686,32.5,25,9.0,5738.118981781758,L,0
301.9,310.9,1574,31.4,27,9.0,5175.627289132016,L,0
301.8,310.8,1546,43.4,29,9.0,7026.318577410739,L,0
301.8,310.9,1899,24.7,31,9.099999999999966,4911.911529814177,L,0
301.8,310.9,1449,36.5,33,9.099999999999966,5538.470768646126,L,0
301.9,310.9,1483,37.0,35,9.0,5746.077683170851,M,0
301.8,310.8,1576,38.6,38,9.0,6370.479695047335,L,0
301.9,310.9,1317,51.9,40,9.0,7157.836117865521,M,0
301.9,311.0,1467,48.1,43,9.100000000000023,7389.308664582017,M,0
301.9,310.9,1616,34.5,46,9.0,5838.3357874312715,L,0
301.8,310.9,1299,60.4,48,9.099999999999966,8216.270098786457,M,0
301.9,311.0,1432,41.5,51,9.100000000000023,6223.28560725114,M,0
301.9,310.9,1799,24.2,54,9.0,4559.058314938484,L,0
301.8,310.9,1358,52.3,56,9.099999999999966,7437.553055765644,M,0
301.8,310.8,1618,37.8,59,9.0,6404.702111020439,M,0
301.9,310.8,1525,43.2,62,8.900000000000034,6898.937467283186,L,0
301.8,310.7,1551,37.7,64,8.899999999999977,6123.2468251853315,L,0
301.9,310.8,1735,31.5,66,8.900000000000034,5723.196416677206,L,0
301.8,310.7,1309,43.3,68,8.899999999999977,5935.4843042557795,M,0
301.7,310.6,1743,26.2,71,8.900000000000034,4782.195169147454,L,0
301.7,310.7,1659,29.9,73,9.0,5194.529204931115,M,0
301.8,310.7,1680,32.4,76,8.899999999999977,5700.105710673321,L,0
301.7,310.6,1486,38.5,78,8.900000000000034,5991.121910150855,L,0
301.7,310.6,1471,43.8,80,8.900000000000034,6747.072878408655,L,0
301.8,310.7,1465,35.8,82,8.899999999999977,5492.236996760796,M,0
301.7,310.6,1492,42.2,85,8.900000000000034,6593.407109746066,M,0
301.8,310.7,1420,52.0,88,8.899999999999977,7732.506718035676,M,0
301.8,310.6,1295,62.3,91,8.800000000000011,8448.63276342147,L,0
301.8,310.5,1548,34.1,93,8.699999999999989,5527.820769550457,L,0
301.8,310.6,1372,54.7,95,8.800000000000011,7859.050070122275,L,0
301.8,310.6,1552,35.9,97,8.800000000000011,5834.649652051058,M,0
301.8,310.6,1441,46.3,100,8.800000000000011,6986.724037999997,H,0
301.7,310.6,1691,27.7,105,8.900000000000034,4905.146633633448,M,0
301.8,310.6,1451,50.7,108,8.800000000000011,7703.782089206355,L,0
301.8,310.6,1452,48.4,110,8.800000000000011,7359.369286593306,L,0
301.7,310.6,1406,46.0,112,8.900000000000034,6772.854882119114,L,0
301.7,310.5,1567,39.1,114,8.800000000000011,6416.147980255018,L,0
301.6,310.4,1599,41.7,116,8.799999999999955,6982.53524779521,L,0
301.6,310.4,1455,39.0,118,8.799999999999955,5942.322504265094,M,0
301.7,310.5,1625,35.9,121,8.800000000000011,6109.088714293152,M,0
301.8,310.6,2672,11.8,124,8.800000000000011,3301.7719910208257,L,1
301.8,310.6,1650,31.9,126,8.800000000000011,5511.924310723292,L,0
301.8,310.6,1459,40.2,128,8.800000000000011,6142.002133327262,M,0
301.8,310.6,1395,50.5,131,8.800000000000011,7377.244948792231,L,0
301.8,310.7,1751,29.3,133,8.899999999999977,5372.573732585561,L,0
301.8,310.6,1192,68.9,135,8.800000000000011,8600.507824271514,L,0
301.9,310.7,1947,25.0,137,8.800000000000011,5097.23408044944,L,0
301.8,310.5,1593,34.9,139,8.699999999999989,5821.968089706068,L,0
301.8,310.5,1478,38.6,141,8.699999999999989,5974.345805380685,H,0
301.7,310.6,1505,44.5,146,8.900000000000034,7013.343799751414,M,0
301.7,310.5,2465,13.7,149,8.800000000000011,3536.43849026847,L,0
301.8,310.6,1403,46.8,151,8.800000000000011,6875.941009058907,L,0
301.7,310.5,1458,41.4,153,8.800000000000011,6321.010082728806,M,0
301.6,310.4,1369,45.4,156,8.799999999999955,6508.605052050166,H,0
301.6,310.4,1377,44.9,161,8.799999999999955,6474.53971570974,M,0
301.6,310.4,1452,45.7,164,8.799999999999955,6948.825958622192,M,0
301.6,310.4,1517,41.1,167,8.799999999999955,6529.140596029131,L,0
301.7,310.5,1354,50.0,169,8.800000000000011,7089.527421600967,L,0
301.7,310.5,1724,33.0,171,8.800000000000011,5957.716308267683,M,0
301.7,310.5,1399,53.2,174,8.800000000000011,7793.956270339895,L,0
301.7,310.5,1388,50.5,176,8.800000000000011,7340.226515357432,H,0
301.7,310.5,1523,34.7,181,8.800000000000011,5534.240090539292,L,0
301.7,310.5,1377,43.1,183,8.800000000000011,6214.981330670153,L,0
301.7,310.6,1417,45.2,185,8.900000000000034,6707.1327638060175,M,0
301.7,310.7,1542,40.0,188,9.0,6459.114495780615,L,0
301.8,310.8,1557,33.3,190,9.0,5429.520335419631,L,0
301.7,310.7,1641,31.9,192,9.0,5481.859269028437,L,0
301.7,310.7,1318,55.0,194,9.0,7591.135048624136,L,0
301.6,310.7,1638,33.8,196,9.099999999999966,5797.746410346891,L,0
301.7,310.8,1954,21.6,198,9.100000000000023,4419.843872482408,M,0
301.7,310.9,1644,32.5,201,9.199999999999989,5595.1765160434215,M,0
301.7,310.8,1594,32.4,204,9.100000000000023,5408.314585007901,M,0
301.7,310.9,1405,46.4,207,9.199999999999989,6826.89027576086,L,1
301.7,310.8,1622,37.8,0,9.100000000000023,6420.535737994532,L,0
301.7,310.9,1557,39.4,2,9.199999999999989,6424.117153619624,L,0
301.8,311.0,1606,33.3,4,9.199999999999989,5600.391559848381,L,0
301.8,311.1,1647,31.6,6,9.300000000000011,5450.160599153718,M,0
301.8,311.1,1413,42.2,9,9.300000000000011,6244.292390128145,M,0
301.8,311.0,1529,41.6,12,9.199999999999989,6660.846632043128,L,0
301.9,311.1,1448,46.3,14,9.200000000000045,7020.663710634278,L,0
301.9,311.2,1435,44.2,16,9.300000000000011,6642.059907974661,L,0
301.9,311.2,1474,41.8,18,9.300000000000011,6452.119216138622,H,0
301.9,311.2,1657,29.1,23,9.300000000000011,5049.450456188339,L,0
302.0,311.3,1509,39.9,25,9.300000000000011,6305.082207975107,L,0
302.0,311.3,1530,36.4,27,9.300000000000011,5832.052602124091,M,0
302.0,311.4,1587,35.9,30,9.399999999999977,5966.230024358912,M,0
302.1,311.4,1467,43.4,33,9.299999999999955,6667.276425007474,M,0
302.2,311.5,1360,53.0,36,9.300000000000011,7548.199949025076,M,0
302.2,311.5,1588,30.6,39,9.300000000000011,5088.626116578604,L,0
302.2,311.4,1609,32.1,41,9.199999999999989,5408.6601601997945,L,0
302.1,311.3,1415,44.1,43,9.199999999999989,6534.669799099449,L,0
302.0,311.2,1845,27.3,45,9.199999999999989,5274.576985744583,L,0
302.1,311.4,1419,36.2,47,9.299999999999955,5379.22343703566,M,0
302.1,311.3,1634,30.6,50,9.199999999999989,5236.029643885036,L,0
302.2,311.3,1521,40.6,52,9.100000000000023,6466.717150002301,M,0
302.2,311.4,1499,37.7,55,9.199999999999989,5917.954217248749,L,0
302.1,311.2,1616,35.1,57,9.099999999999966,5939.872061995294,M,0
302.2,311.4,1449,46.5,60,9.199999999999989,7055.860020329997,L,0
302.2,311.4,1626,31.6,62,9.199999999999989,5380.668569656311,M,0
302.3,311.5,1445,44.8,65,9.199999999999989,6779.138067426294,M,0
302.4,311.6,1622,35.0,68,9.200000000000045,5944.940498143085,L,0
302.4,311.6,1544,39.1,70,9.200000000000045,6321.973504475909,H,0
302.3,311.6,1488,41.8,75,9.300000000000011,6513.401216834646,L,0
302.3,311.6,1309,57.6,77,9.300000000000011,7895.701984414155,L,0
302.3,311.6,1784,26.4,79,9.300000000000011,4932.049138723688,L,0
302.2,311.5,1548,32.4,81,9.300000000000011,5252.240261977559,L,0
302.2,311.5,1413,43.5,83,9.300000000000011,6436.652108307448,L,0
302.2,311.5,1863,25.7,85,9.300000000000011,5013.887627349702,M,0
302.2,311.5,1427,43.8,88,9.300000000000011,6545.256966342046,L,0
302.2,311.5,1443,47.0,90,9.300000000000011,7102.198511970446,M,0
302.2,311.5,1481,40.4,93,9.300000000000011,6265.634276221532,L,0
302.1,311.4,1446,39.7,95,9.299999999999955,6011.5632063502135,L,0
302.1,311.5,1444,44.9,97,9.399999999999977,6789.5681550362115,L,0
302.1,311.5,1341,50.8,99,9.399999999999977,7133.8029340655585,M,0
302.1,311.4,1518,37.4,102,9.299999999999955,5945.275601359469,L,0
302.1,311.4,1603,35.9,104,9.299999999999955,6026.381051699645,L,0
302.1,311.4,1686,30.9,106,9.299999999999955,5455.626970370963,L,0
302.1,311.5,1383,53.6,108,9.399999999999977,7762.749783314236,M,0
302.1,311.5,1477,45.4,111,9.399999999999977,7022.0669553528805,L,0
302.2,311.5,1449,44.5,113,9.300000000000011,6752.382169993222,M,0
302.2,311.5,1734,25.0,116,9.300000000000011,4539.601384437251,M,0
302.3,311.6,1398,49.1,119,9.300000000000011,7188.152486972663,L,0
302.3,311.7,1639,36.6,121,9.399999999999977,6281.865838265079,M,0
302.3,311.7,1517,37.6,124,9.399999999999977,5973.1310562212975,M,0
302.3,311.7,1442,41.7,127,9.399999999999977,6296.94548300231,M,0
302.3,311.7,1685,30.8,130,9.399999999999977,5434.745851200103,M,0
302.4,311.8,1358,50.6,133,9.400000000000034,7195.797029096398,M,0
302.3,311.6,1608,39.9,136,9.300000000000011,6718.735712673276,M,0
302.3,311.6,1665,34.3,139,9.300000000000011,5980.4928550062095,L,0
302.3,311.7,1510,38.7,141,9.399999999999977,6119.5083299275575,L,0
302.4,311.8,1465,40.2,143,9.400000000000034,6167.260538262123,L,0
302.3,311.7,1701,27.5,145,9.399999999999977,4898.528345109885,L,0
302.3,311.7,1486,39.6,147,9.399999999999977,6162.296821869451,M,0
302.3,311.6,1658,32.3,150,9.300000000000011,5608.0989338251875,L,0
302.3,311.7,1449,44.5,152,9.399999999999977,6752.382169993222,H,0
302.2,311.5,1346,52.4,157,9.300000000000011,7385.926216491652,L,0
302.1,311.5,1866,23.1,159,9.399999999999977,4513.903156530887,M,0
302.2,311.5,1562,38.0,162,9.300000000000011,6215.745784882526,M,0
302.3,311.7,1368,53.6,165,9.399999999999977,7678.555100198028,M,0
302.2,311.5,1567,33.1,168,9.300000000000011,5431.572842619978,L,0
302.2,311.5,1725,34.0,170,9.300000000000011,6141.813637768045,L,0
302.2,311.5,1744,31.2,172,9.300000000000011,5698.095091375022,L,0
302.1,311.3,1453,45.1,174,9.199999999999989,6862.31696891784,M,0
302.1,311.2,1550,34.8,177,9.099999999999966,5648.583591154448,L,0
302.0,311.2,1558,39.1,179,9.199999999999989,6379.297098428411,M,0
302.0,311.2,1270,65.3,182,9.199999999999989,8684.514011828503,L,1
301.9,311.1,1380,51.6,184,9.200000000000045,7456.884322560734,M,0
302.0,311.1,1406,50.5,187,9.100000000000023,7435.416772761202,L,0
302.0,311.2,1625,30.7,189,9.199999999999989,5224.206783532027,M,0
302.0,311.2,1420,45.8,192,9.199999999999989,6810.553993962192,L,0
302.1,311.4,1889,22.7,194,9.299999999999955,4490.414515457546,L,0
302.1,311.3,1477,43.6,196,9.199999999999989,6743.659014391754,L,0
302.1,311.2,1460,46.9,198,9.099999999999966,7170.580512063583,L,0
302.1,311.3,1758,24.4,200,9.199999999999989,4491.9748398088295,L,0
302.1,311.3,1521,31.5,202,9.199999999999989,5017.280547415578,L,0
302.1,311.3,1511,45.0,204,9.199999999999989,7120.419749361266,M,0
302.2,311.3,1530,37.3,207,9.100000000000023,5976.251704923863,L,1
302.1,311.2,1454,46.8,0,9.099999999999966,7125.886120578512,L,0
302.2,311.2,1928,23.1,2,9.0,4663.882789813264,L,0
302.2,311.3,1758,26.4,4,9.100000000000023,4860.169498809553,H,0
302.2,311.2,1649,33.2,9,9.0,5733.07148958499,L,0
302.1,311.2,1447,50.3,11,9.099999999999966,7621.933128604828,L,0
302.1,311.2,1417,48.0,13,9.099999999999966,7122.618864218779,L,0
302.0,311.2,1434,44.9,15,9.199999999999989,6742.548984987486,L,0
302.0,311.2,1418,49.5,17,9.199999999999989,7350.384331604039,M,0
302.0,311.2,1400,49.5,20,9.199999999999989,7257.079029792421,M,0
302.0,311.3,1725,27.7,23,9.300000000000011,5003.771699005142,M,0
302.0,311.3,1567,41.1,26,9.300000000000011,6744.339692800032,L,0
302.1,311.3,1497,38.4,28,9.199999999999989,6019.794179102618,M,0
302.1,311.4,1549,44.6,31,9.299999999999955,7234.606170343743,L,0
302.2,311.4,1754,26.9,33,9.199999999999989,4940.95031790886,L,0
302.2,311.5,1489,38.3,35,9.300000000000011,5972.03149879254,L,0
302.2,311.5,1543,38.5,37,9.300000000000011,6220.929412760948,L,0
302.3,311.5,1543,33.1,39,9.199999999999989,5348.383469152919,L,0
302.3,311.5,1565,35.6,41,9.199999999999989,5834.3564367367235,L,0
302.3,311.4,1855,23.9,43,9.099999999999966,4642.697983352556,M,0
302.4,311.4,1475,45.2,46,9.0,6981.666073827718,M,0
302.3,311.4,1609,32.3,49,9.099999999999966,5442.358977397301,L,0
